#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:54:40      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:41      0     54     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:54:41      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:42      0     60     36     35     69      2      0      0      -      -    877   1530      0      0 
 11:54:42      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:43      0     55     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:43      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:44      0     56     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:44      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:45      0     61     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:54:45      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:54:46      0     59     36     34     71      1      0      0      -      -    877   1530      0      0 
 11:54:46      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:47      0     65     36     34     71      1      0      0      -      -    877   1530      0      0 
 11:54:47      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:48      0     62     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:48      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:49      0     64     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:54:49      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:50      0     64     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:54:50      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:51      0     72     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:54:51      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:52      0     72     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:54:52      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:53      0     52     36     34     72      2      0      0      -      -    877   1530      0      0 
 11:54:53      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:54      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:54:54      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:55      0     52     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:55      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:56      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:54:56      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:57      0     52     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:57      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:58      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:54:58      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:54:59      0     52     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:54:59      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:00      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:00      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:01      0     52     36     34     71      1      0      0      -      -    877   1530      0      0 
 11:55:01      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:02      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:02      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:03      0     52     36     35     67      1      0      0      -      -    877   1530      0      0 
 11:55:03      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:04      0     52     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:55:04      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:05      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:55:05      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:06      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:06      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:07      0     52     36     35     68      1      0      0      -      -    877   1530      0      0 
 11:55:07      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:55:08      0     51     36     34      0      0      0      0      -      -    877   1530      0      0 
 11:55:08      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:09      0     52     36     34     72      1      0      0      -      -    877   1530      0      0 
 11:55:09      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:10      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:10      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:11      0     56     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:55:11      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:12      0     58     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:55:12      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:13      0     59     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:13      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:14      0     56     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:14      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:15      0     56     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:15      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:16      0     55     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:16      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:17      0     55     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:17      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:18      0     55     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:18      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:19      0     58     36     35     67      1      0      0      -      -    877   1530      0      0 
 11:55:19      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:20      0     57     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:55:20      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:21      0     58     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:55:21      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:22      0     58     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:55:22      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:23      0     58     36     35     69      2      0      0      -      -    877   1530      0      0 
 11:55:23      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:24      0     55     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:55:24      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:25      0     57     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:55:25      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:26      0     57     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:55:26      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:27      0     58     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:27      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:28      0     58     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:28      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:30      0     62     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:55:30      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:55:31      0     62     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:31      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:32      0     64     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:32      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:33      0     73     36     34     71      1      0      0      -      -    877   1530      0      0 
 11:55:33      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:34      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:34      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:35      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:35      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:36      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:36      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:37      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:37      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:38      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:38      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:39      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:39      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:40      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:40      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:41      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:41      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:42      0     52     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:55:42      1     45     34     32      0      0      0      0      -      -    877   1312      0      0 
 11:55:43      0     52     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:55:43      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:44      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:55:44      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:45      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:55:45      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:46      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:46      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:47      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:47      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:48      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:48      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:49      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:49      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:50      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:50      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:51      0     56     36     35     50      0      0      0      -      -    877   1530      0      0 
 11:55:51      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:52      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:52      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:55:53      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:53      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:54      0     52     36     35     68      1      0      0      -      -    877   1530      0      0 
 11:55:54      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:55      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:55:55      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:56      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:55:56      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:57      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:57      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:58      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:55:58      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:55:59      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:55:59      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:00      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:00      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:01      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:01      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:02      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:02      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:03      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:03      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:04      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:04      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:05      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:56:05      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:06      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:56:06      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:07      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:07      1     46     34     32      0      0      0      0      -      -    877   1312      0      0 
 11:56:08      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:08      1     46     34     32      0      0      0      0      -      -    877   1312      0      0 
 11:56:09      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:09      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:10      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:10      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:11      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:11      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:12      0     52     36     35     69      1      0      0      -      -    877   1530      0      0 
 11:56:12      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:13      0     52     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:13      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:14      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:14      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:56:16      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:16      1     46     34     32      0      0      0      0      -      -    877   1312      0      0 
 11:56:17      0     69     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:17      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:18      0     61     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:18      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:19      0     56     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:19      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:20      0     54     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:20      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:21      0     53     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:21      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:22      0     53     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:22      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:23      0     53     36     35     70      1      0      0      -      -    877   1530      0      0 
 11:56:23      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:24      0     52     36     35     70      2      0      0      -      -    877   1530      0      0 
 11:56:24      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:25      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:56:25      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:26      0     52     36     35     71      2      0      0      -      -    877   1530      0      0 
 11:56:26      1     45     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:27      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:27      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:28      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:28      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:29      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:29      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:30      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:30      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:31      0     52     36     35     71      1      0      0      -      -    877   1530      0      0 
 11:56:31      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:32      0     52     36     35     72      1      0      0      -      -    877   1530      0      0 
 11:56:32      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:33      0     51     36     35      0      0      0      0      -      -    877   1530      0      0 
 11:56:33      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:34      0     51     36     35      0      0      0      0      -      -    877   1530      0      0 
 11:56:34      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:35      0     46     35     35      0      0      0      0      -      -    877    585      0      0 
 11:56:35      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:36      0     30     35     35      0      0      0      0      -      -    877    585      0      0 
 11:56:36      1     46     34     31      0      0      0      0      -      -    877   1312      0      0 
 11:56:37      0     30     35     34      0      0      0      0      -      -    877    585      0      0 
 11:56:37      1     31     34     32      0      0      0      0      -      -    877    420      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:56:38      0     27     35     34      0      0      0      0      -      -    877    135      0      0 
 11:56:38      1     31     33     31      0      0      0      0      -      -    877    420      0      0 
 11:56:39      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:39      1     31     33     31      0      0      0      0      -      -    877    420      0      0 
 11:56:40      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:40      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:41      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:41      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:42      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:42      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:43      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:43      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:44      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:44      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:45      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:45      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:46      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:46      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:47      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:47      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:48      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:48      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:49      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:49      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:50      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:50      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:51      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:51      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:52      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:52      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:53      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:53      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:55      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:56:55      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:56      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:56      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:57      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:56:57      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:58      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:58      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:56:59      0     27     34     34      0      0      0      0      -      -    877    135      0      0 
 11:56:59      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:00      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:00      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:57:01      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:01      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:02      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:02      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:03      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:03      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:04      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:04      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:05      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:05      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:06      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:06      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:07      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:07      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:08      0     27     34     33      0      0      0      0      -      -    877    135      0      0 
 11:57:08      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:09      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:09      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:10      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:10      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:11      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:11      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:12      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:12      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:13      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:13      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:14      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:14      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:15      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:15      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:16      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:16      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:17      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:17      1     30     33     31      0      0      0      0      -      -    877    135      0      0 
 11:57:18      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:18      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:19      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:19      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:20      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:20      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:21      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:21      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:22      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:22      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
#Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol 
#HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool 
 11:57:23      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:23      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:24      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:24      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:25      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:25      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:26      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:26      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:27      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:27      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:28      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:28      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:29      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:29      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:30      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:30      1     30     32     30      0      0      0      0      -      -    877    135      0      0 
 11:57:32      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:32      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:33      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:33      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:34      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:34      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:35      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:35      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:36      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:36      1     30     32     30      0      0      0      0      -      -    877    135      0      0 
 11:57:37      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:37      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:38      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:38      1     30     32     30      0      0      0      0      -      -    877    135      0      0 
 11:57:39      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:39      1     30     32     30      0      0      0      0      -      -    877    135      0      0 
 11:57:40      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:40      1     30     33     30      0      0      0      0      -      -    877    135      0      0 
 11:57:41      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
 11:57:41      1     30     32     30      0      0      0      0      -      -    877    135      0      0 
 11:57:42      0     27     33     33      0      0      0      0      -      -    877    135      0      0 
